"","sex","age","mrd","educ","cworker","region","race","earnings","height","weight","occupation"
"481",0,31,1,12,1,1,1,44152.16015625,61,135,1
"482",0,33,1,13,1,3,1,49430.109375,66,165,1
"483",0,46,1,13,3,3,1,38925.3359375,65,130,1
"484",0,42,1,13,3,1,1,44152.16015625,62,120,1
"485",0,36,1,18,1,3,1,84054.75,59,100,1
"486",0,48,1,12,1,2,1,84054.75,63,198,1
"487",0,45,1,16,2,3,1,84054.75,64,130,1
"488",0,31,1,12,4,4,1,49430.109375,64,125,1
"489",0,32,1,16,1,2,1,23362.873046875,68,115,1
"490",0,26,1,13,1,2,1,84054.75,64,110,1
"491",0,30,1,16,1,4,1,84054.75,67,140,1
"492",0,50,5,17,1,2,2,23362.873046875,68,122,1
"493",0,34,1,15,1,3,4,84054.75,60,100,1
"494",0,39,2,12,1,1,3,44152.16015625,63,112,1
"495",0,47,6,15,1,4,1,33712.96875,67,130,1
"496",0,39,5,15,1,1,2,23362.873046875,66,140,1
"497",0,26,1,13,1,4,4,84054.75,68,140,1
"498",0,53,4,16,3,4,1,33712.96875,67,135,1
"499",0,46,1,16,2,4,1,84054.75,64,140,1
"500",0,48,1,12,4,1,1,84054.75,60,110,1
"501",0,44,1,16,3,4,4,23362.873046875,61,120,1
"502",0,45,4,14,3,4,1,28560.38671875,66,220,1
"503",0,43,1,12,1,2,1,84054.75,65,125,1
"504",0,62,3,12,1,2,1,23362.873046875,65,155,1
"505",0,62,1,12,1,3,1,84054.75,62,145,1
"506",0,49,2,12,2,3,1,44152.16015625,65,113,1
"507",0,51,6,18,1,2,1,23362.873046875,65,120,1
"508",0,50,5,14,1,3,1,44152.16015625,69,225,1
"509",0,51,1,13,1,1,1,84054.75,66,140,1
"510",0,36,6,14,1,1,2,44152.16015625,64,129,1
"511",0,32,6,13,1,4,1,23362.873046875,61,120,1
"512",0,53,4,13,1,4,1,49430.109375,64,200,1
"513",0,35,1,16,1,4,1,84054.75,67,120,1
"514",0,44,4,18,3,4,1,49430.109375,67,125,1
"515",0,38,1,17,6,2,1,84054.75,64,190,1
"516",0,43,6,14,1,3,2,23362.873046875,67,175,1
"517",0,30,4,16,1,1,1,23362.873046875,65,110,1
"518",0,57,1,17,1,4,1,23362.873046875,63,170,1
"519",0,46,1,13,5,3,1,84054.75,64,130,1
"520",0,47,1,18,1,3,1,84054.75,63,175,1
"521",0,42,1,13,1,3,1,84054.75,62,118,1
"522",0,25,1,12,4,2,1,28560.38671875,67,115,1
"523",0,37,1,13,1,2,1,84054.75,67,130,1
"524",0,32,1,16,1,3,1,49430.109375,71,140,1
"525",0,60,1,14,2,4,1,84054.75,66,190,1
"526",0,28,1,17,1,4,1,84054.75,70,140,1
"527",0,40,1,16,2,1,1,84054.75,67,160,1
"528",0,49,1,12,1,2,1,84054.75,68,155,1
"529",0,61,1,12,1,4,1,23362.873046875,64,115,1
"530",0,27,1,16,1,4,1,84054.75,63,129,1
"531",0,35,1,12,1,3,1,49430.109375,64,130,1
"532",0,33,1,17,1,1,1,84054.75,65,150,1
"533",0,33,1,12,1,4,1,84054.75,67,140,1
"534",0,38,1,12,1,2,1,84054.75,63,165,1
"535",0,46,6,12,1,1,1,33712.96875,62,165,1
"536",0,26,2,15,5,3,1,49430.109375,68,140,1
"537",0,59,5,16,1,1,1,33712.96875,63,120,1
"538",0,32,6,14,1,4,1,23362.873046875,64,130,1
"539",0,32,6,12,1,1,1,28560.38671875,72,225,1
"540",0,44,4,12,3,3,1,23362.873046875,68,160,1
"541",0,62,1,14,1,1,1,84054.75,60,135,1
"542",0,32,1,12,1,3,1,84054.75,68,125,1
"543",0,26,1,14,1,4,1,38925.3359375,70,145,1
"544",0,50,5,14,1,3,2,14021.39453125,66,132,1
"545",0,33,1,16,1,1,1,84054.75,65,125,1
"546",0,31,6,12,1,3,2,28560.38671875,60,160,1
"547",0,47,1,14,6,4,1,33712.96875,62,150,1
"548",0,48,1,14,1,1,1,33712.96875,64,120,1
"549",0,34,6,12,2,3,1,84054.75,64,230,1
"550",0,26,1,14,1,1,1,33712.96875,65,135,1
"551",0,60,4,14,1,4,1,23362.873046875,67,150,1
"552",0,32,1,12,1,2,1,44152.16015625,62,125,1
"553",0,25,1,12,1,3,1,44152.16015625,65,158,1
"554",0,48,1,14,1,4,1,84054.75,60,501,1
"555",0,30,1,16,1,2,1,38925.3359375,64,140,1
"556",0,27,1,16,1,3,1,84054.75,66,145,1
"557",0,33,1,16,1,1,3,84054.75,62,150,1
"558",0,25,6,16,1,1,1,84054.75,61,115,1
"559",0,37,1,13,1,3,1,84054.75,63,501,1
"560",0,40,3,15,1,1,1,84054.75,65,130,1
"561",0,44,1,12,2,1,1,84054.75,65,501,1
"562",0,42,4,14,2,3,2,20305.509765625,66,255,1
"563",0,39,4,12,4,4,1,84054.75,65,150,1
"564",0,50,1,13,6,4,4,49430.109375,64,110,1
"565",0,47,4,17,1,3,1,84054.75,63,116,1
"566",0,26,1,16,1,3,4,84054.75,61,105,1
"567",0,37,1,12,1,1,1,33712.96875,68,140,1
"568",0,40,4,16,1,2,1,38925.3359375,70,160,1
"569",0,45,1,13,1,2,1,84054.75,63,115,1
"570",0,39,4,14,1,4,1,23362.873046875,67,130,1
"571",0,28,1,11,1,4,1,84054.75,65,142,1
"572",0,25,1,12,1,3,1,38925.3359375,65,130,1
"573",0,53,4,12,6,3,4,16081.587890625,68,200,1
"574",0,35,1,13,1,2,1,84054.75,65,120,1
"575",0,48,4,13,3,2,2,16081.587890625,66,140,1
"576",0,53,1,13,2,4,1,84054.75,61,145,1
"577",0,37,1,13,1,1,1,84054.75,62,160,1
"578",0,46,1,16,3,3,3,49430.109375,61,175,1
"579",0,30,1,17,4,1,3,84054.75,63,140,1
"580",0,35,1,15,1,2,1,84054.75,66,117,1
"581",0,39,4,16,1,4,1,84054.75,66,140,1
"582",0,37,1,16,1,4,1,84054.75,64,130,1
"583",0,28,1,14,1,4,1,49430.109375,65,118,1
"584",0,36,1,16,6,3,1,20305.509765625,67,120,1
"585",0,30,4,16,4,3,4,23362.873046875,67,106,1
"586",0,58,6,17,1,2,1,49430.109375,68,185,1
"587",0,41,1,16,1,2,1,84054.75,65,140,1
"588",0,32,6,16,2,3,1,44152.16015625,65,190,1
"589",0,47,6,16,4,4,3,84054.75,60,250,1
"590",0,28,1,13,1,3,1,44152.16015625,65,115,1
"591",0,29,4,16,1,2,1,28560.38671875,66,210,1
"592",0,34,4,12,1,3,3,9857.505859375,62,138,1
"593",0,27,6,13,1,2,4,23362.873046875,64,110,1
"594",0,58,4,16,5,3,1,84054.75,63,136,1
"595",0,47,4,14,4,1,2,28560.38671875,65,250,1
"596",0,34,1,12,1,1,1,28560.38671875,64,110,1
"597",0,25,1,15,3,1,1,84054.75,64,165,1
"598",0,61,1,16,6,1,1,84054.75,66,175,1
"599",0,27,1,14,1,4,1,23362.873046875,61,110,1
"600",0,45,1,14,1,1,1,23362.873046875,64,145,1
"601",0,52,4,12,1,3,2,14021.39453125,63,160,1
"602",0,42,1,12,1,4,3,84054.75,63,135,1
"603",0,59,1,16,1,3,1,84054.75,63,125,1
"604",0,46,1,13,1,3,1,38925.3359375,62,155,1
"605",0,45,1,16,2,3,2,84054.75,63,140,1
"606",0,49,1,16,5,4,1,84054.75,63,145,1
"607",0,26,6,12,1,1,1,15081.9755859375,66,150,1
"608",0,31,6,16,1,1,1,38925.3359375,63,120,1
"609",0,47,1,12,4,2,1,84054.75,64,180,1
"610",0,27,4,12,1,3,1,20305.509765625,69,135,1
"611",0,38,4,14,2,3,1,38925.3359375,64,125,1
"612",0,29,6,12,4,3,1,38925.3359375,69,154,1
"613",0,44,1,11,1,2,1,84054.75,64,230,1
"614",0,28,1,14,1,2,1,84054.75,64,117,1
"615",0,34,1,16,1,3,3,84054.75,68,165,1
"616",0,52,4,13,1,1,1,38925.3359375,62,135,1
"617",0,55,1,12,1,1,1,33712.96875,64,135,1
"618",0,54,1,12,2,2,1,84054.75,66,168,1
"619",0,29,1,16,1,1,2,84054.75,62,140,1
"620",0,34,1,15,3,2,1,84054.75,62,128,1
"621",0,25,6,16,1,1,1,84054.75,65,125,1
"622",0,36,1,13,1,2,1,84054.75,65,240,1
"623",0,52,1,12,2,3,1,49430.109375,61,140,1
"624",0,46,1,13,1,3,1,84054.75,64,125,1
"625",0,28,1,14,1,2,1,20305.509765625,65,113,1
"626",0,41,6,14,1,1,1,84054.75,65,150,1
"627",0,29,1,16,1,4,3,84054.75,62,174,1
"628",0,38,1,12,1,2,1,49430.109375,63,110,1
"629",0,40,4,18,5,4,1,84054.75,63,160,1
"630",0,60,3,12,1,1,1,44152.16015625,66,160,1
"631",0,25,1,12,1,4,2,23362.873046875,64,137,1
"632",0,43,1,14,1,3,2,84054.75,64,130,1
"633",0,47,1,15,3,4,1,84054.75,62,150,1
"634",0,45,1,17,1,3,1,84054.75,66,122,1
"635",0,49,4,17,1,2,1,84054.75,68,132,1
"636",0,48,1,14,1,2,1,28560.38671875,61,140,1
"637",0,50,3,12,1,3,2,84054.75,63,160,1
"638",0,26,1,18,1,3,1,49430.109375,64,115,1
"639",0,38,4,16,1,2,1,33712.96875,66,135,1
"640",0,49,1,13,3,3,1,84054.75,66,200,1
"641",0,35,1,14,1,3,1,44152.16015625,69,140,1
"642",0,48,1,13,3,3,1,44152.16015625,66,501,1
"643",0,36,1,18,1,2,1,84054.75,64,501,1
"644",0,46,1,17,1,1,1,84054.75,66,158,1
"645",0,41,1,17,1,2,3,84054.75,67,150,1
"646",0,42,1,13,2,4,1,84054.75,70,155,1
"647",0,25,6,16,1,4,1,33712.96875,67,135,1
"648",0,53,1,16,1,4,1,84054.75,68,160,1
"649",0,31,1,12,1,4,3,38925.3359375,63,184,1
"650",0,46,1,16,1,2,1,84054.75,65,120,1
"651",0,60,1,12,1,4,1,84054.75,65,180,1
"652",0,26,6,14,5,4,1,84054.75,64,120,1
"653",0,25,6,16,1,4,1,49430.109375,67,140,1
"654",0,29,6,17,6,1,3,23362.873046875,68,140,1
"655",0,30,1,12,1,2,1,33712.96875,64,150,1
"656",0,27,4,14,2,4,2,16081.587890625,60,112,1
"657",0,41,1,14,1,4,1,28560.38671875,65,114,1
"658",0,53,1,12,1,3,1,84054.75,65,118,1
"659",0,37,1,16,1,1,1,84054.75,62,125,1
"660",0,50,4,18,4,2,1,84054.75,63,165,1
"661",0,33,1,14,1,4,1,84054.75,66,180,1
"662",0,49,1,12,2,4,1,44152.16015625,65,140,1
"663",0,32,1,16,4,3,1,84054.75,68,176,1
"664",0,25,1,14,1,1,1,84054.75,67,145,1
"665",0,34,1,16,6,3,1,84054.75,72,155,1
"666",0,54,1,16,1,2,1,84054.75,65,115,1
"667",0,27,6,16,1,4,4,28560.38671875,64,125,1
"668",0,62,1,16,2,3,3,84054.75,64,150,1
"669",0,31,6,17,1,3,4,49430.109375,60,147,1
"670",0,29,1,13,6,3,1,84054.75,66,125,1
"671",0,40,4,17,1,1,1,33712.96875,63,160,1
"672",0,44,5,12,1,3,1,16081.587890625,64,150,1
"673",0,28,1,17,1,1,1,84054.75,68,125,1
"674",0,27,1,16,1,3,2,84054.75,61,135,1
"675",0,49,4,14,1,1,1,28560.38671875,66,175,1
"676",0,58,4,12,2,4,1,44152.16015625,67,175,1
"677",0,50,4,12,1,4,1,44152.16015625,63,145,1
"678",0,31,1,13,1,4,4,84054.75,63,130,1
"679",0,25,6,16,1,4,1,16081.587890625,65,130,1
"680",0,36,1,16,4,2,1,84054.75,64,110,1
"681",0,31,2,16,1,3,1,84054.75,62,125,1
"682",0,31,1,12,1,3,1,38925.3359375,62,120,1
"683",0,38,1,12,3,3,1,44152.16015625,68,145,1
"684",0,43,4,15,6,1,1,49430.109375,68,140,1
"685",0,30,6,16,1,2,1,38925.3359375,64,110,1
"686",0,30,6,16,1,2,1,10865.4287109375,61,114,1
"687",0,39,6,18,1,2,1,84054.75,61,118,1
"688",0,40,4,18,3,3,1,33712.96875,64,122,1
"689",0,29,1,12,1,3,1,49430.109375,58,180,1
"690",0,28,4,12,1,1,1,44152.16015625,63,103,1
"691",0,38,4,13,1,3,1,23362.873046875,64,120,1
"692",0,55,1,13,1,3,1,84054.75,66,148,1
"693",0,32,1,14,2,4,1,44152.16015625,65,130,1
"694",0,43,3,15,1,3,1,28560.38671875,67,125,1
"695",0,48,6,12,1,1,1,84054.75,68,120,1
"696",0,37,4,12,1,2,1,23362.873046875,62,214,1
"697",0,44,1,12,1,4,1,84054.75,64,132,1
"698",0,47,1,16,2,2,1,84054.75,68,160,1
"699",0,57,1,12,3,3,1,84054.75,66,160,1
"700",0,49,1,18,1,3,2,84054.75,67,190,1
"701",0,26,1,16,1,1,1,33712.96875,62,110,1
"702",0,46,1,18,1,3,1,84054.75,67,140,1
"703",0,51,1,16,1,3,1,84054.75,66,230,1
"704",0,32,1,16,1,4,3,84054.75,67,165,1
"705",0,37,1,16,3,1,1,28560.38671875,61,120,1
"706",0,40,1,15,1,4,1,84054.75,69,159,1
"707",0,43,1,14,1,1,1,84054.75,64,140,1
"708",0,39,1,16,1,2,1,84054.75,68,125,1
"709",0,29,4,12,1,4,1,84054.75,66,143,1
"710",0,36,4,16,1,2,1,23362.873046875,63,140,1
"711",0,36,5,18,1,2,2,84054.75,68,147,1
"712",0,41,4,12,1,3,1,38925.3359375,67,138,1
"713",0,28,1,16,3,4,1,49430.109375,66,147,1
"714",0,44,4,16,3,3,1,33712.96875,62,100,1
"715",0,30,1,12,1,4,1,84054.75,62,165,1
"716",0,37,1,17,1,3,1,38925.3359375,65,140,1
"717",0,44,4,15,4,2,1,15081.9755859375,66,180,1
"718",0,61,1,12,5,4,1,44152.16015625,62,170,1
"719",0,47,1,16,1,1,1,84054.75,66,145,1
"720",0,35,1,13,1,3,1,49430.109375,66,135,1
"721",0,35,1,12,2,3,2,84054.75,64,210,1
"722",0,28,1,16,1,2,1,38925.3359375,63,140,1
"723",0,40,1,14,1,2,1,84054.75,66,130,1
"724",0,33,1,16,1,4,4,84054.75,61,110,1
"725",0,48,1,14,4,3,1,38925.3359375,66,501,1
"726",0,32,6,12,4,4,1,23362.873046875,63,185,1
"727",0,42,1,14,1,2,1,84054.75,62,130,1
"728",0,52,4,14,1,3,2,33712.96875,69,150,1
"729",0,44,1,16,1,4,1,84054.75,68,148,1
"730",0,47,1,14,6,3,1,84054.75,64,180,1
"731",0,39,1,16,1,4,1,84054.75,62,160,1
"732",0,44,1,14,2,3,2,84054.75,65,130,1
"733",0,39,1,12,1,2,1,44152.16015625,63,145,1
"734",0,34,1,12,1,3,1,28560.38671875,67,125,1
"735",0,43,4,19,1,3,1,38925.3359375,64,140,1
"736",0,37,1,16,3,1,2,84054.75,68,150,1
"737",0,37,4,18,3,3,4,38925.3359375,63,150,1
"738",0,44,1,12,1,2,1,44152.16015625,66,185,1
"739",0,48,1,12,1,1,1,44152.16015625,63,115,1
"740",0,37,4,17,1,4,1,84054.75,65,115,1
"741",0,37,1,12,1,4,1,23362.873046875,68,163,1
"742",0,34,1,16,2,1,1,84054.75,64,170,1
"743",0,52,1,16,1,4,1,84054.75,64,185,1
"744",0,36,1,18,1,1,1,84054.75,67,128,1
"745",0,35,1,18,5,4,1,84054.75,68,135,1
"746",0,30,5,16,1,3,1,84054.75,64,115,1
"747",0,31,6,17,1,2,1,38925.3359375,68,155,1
"748",0,37,1,14,6,1,1,84054.75,67,190,1
"749",0,44,1,12,1,3,1,84054.75,62,175,1
"750",0,30,1,12,1,1,1,84054.75,62,105,1
"751",0,34,1,14,1,4,1,84054.75,66,173,1
"752",0,34,1,12,1,2,1,38925.3359375,60,110,1
"753",0,52,1,16,1,4,2,84054.75,63,140,1
"754",0,60,3,13,1,3,1,44152.16015625,66,150,1
"755",0,43,1,12,1,3,3,84054.75,59,118,1
"756",0,29,1,16,1,1,1,20305.509765625,71,145,1
"757",0,46,4,14,1,1,1,28560.38671875,64,135,1
"758",0,34,1,16,1,3,1,84054.75,62,120,1
"759",0,36,1,18,1,1,1,84054.75,65,130,1
"760",0,43,4,12,1,2,2,20305.509765625,67,155,1
"761",0,42,1,14,4,4,1,84054.75,66,145,1
"762",0,36,1,16,1,3,1,33712.96875,70,165,1
"763",0,25,1,15,1,3,1,44152.16015625,64,135,1
"764",0,36,1,12,1,3,1,84054.75,68,136,1
"765",0,39,1,15,1,3,1,84054.75,66,158,1
"766",0,62,3,12,6,2,1,18168.841796875,65,145,1
"767",0,36,1,12,1,3,3,84054.75,63,140,1
"768",0,47,1,14,1,3,1,33712.96875,66,125,1
"769",0,50,6,17,2,1,1,49430.109375,62,113,1
"770",0,40,1,14,1,3,2,84054.75,63,115,1
"771",0,47,1,14,6,3,1,49430.109375,64,130,1
"772",0,59,6,12,1,1,1,10865.4287109375,65,119,1
"773",0,46,4,18,1,2,1,84054.75,66,116,1
"774",0,50,1,12,2,3,1,49430.109375,66,185,1
"775",0,60,4,12,1,3,1,33712.96875,61,178,1
"776",0,25,1,13,1,3,1,23362.873046875,68,150,1
"777",0,31,6,18,2,3,1,49430.109375,63,114,1
"778",0,45,6,16,1,3,3,33712.96875,62,264,1
"779",0,57,1,2,6,3,3,4726.39111328125,61,145,1
"780",0,57,1,12,1,2,1,84054.75,63,140,1
"781",0,39,1,13,3,4,4,44152.16015625,62,160,1
"782",0,46,1,16,1,4,1,84054.75,65,179,1
"783",0,46,1,16,1,1,1,84054.75,63,114,1
"784",0,36,4,16,1,3,1,44152.16015625,69,127,1
"785",0,43,1,18,3,2,1,84054.75,63,125,1
"786",0,52,3,12,1,2,1,38925.3359375,67,135,1
"787",0,45,4,16,2,1,1,84054.75,69,175,1
"788",0,37,1,16,3,4,1,84054.75,63,135,1
"789",0,26,6,2,4,1,2,18168.841796875,63,105,1
"790",0,26,1,17,1,3,1,49430.109375,67,130,1
"791",0,29,1,14,1,2,1,38925.3359375,67,150,1
"792",0,33,5,12,1,3,1,38925.3359375,65,125,1
"793",0,27,1,14,1,2,1,84054.75,64,128,1
"794",0,46,1,12,1,2,1,84054.75,67,155,1
"795",0,41,1,12,1,4,1,84054.75,67,140,1
"796",0,43,6,18,1,2,1,84054.75,64,140,1
"797",0,55,1,14,3,2,1,84054.75,63,180,1
"798",0,52,4,14,1,3,2,84054.75,62,134,1
"799",0,52,1,15,1,2,1,38925.3359375,67,170,1
"800",0,42,1,12,1,3,1,49430.109375,62,130,1
"801",0,46,1,9,1,4,1,44152.16015625,64,120,1
"802",0,49,1,16,1,3,1,84054.75,66,130,1
"803",0,37,4,12,1,1,1,28560.38671875,66,160,1
"804",0,41,3,17,1,1,1,84054.75,62,135,1
"805",0,51,1,17,2,3,1,84054.75,65,150,1
"806",0,27,4,12,1,3,1,16081.587890625,61,140,1
"807",0,56,1,11,1,4,1,84054.75,62,150,1
"808",0,60,4,18,4,1,1,84054.75,60,125,1
"809",0,37,1,14,1,3,1,44152.16015625,60,170,1
"810",0,56,4,12,2,3,1,49430.109375,64,123,1
"811",0,55,4,15,1,2,1,16081.587890625,64,165,1
"812",0,26,6,16,1,2,1,38925.3359375,70,150,1
"813",0,34,1,12,1,2,1,23362.873046875,66,200,1
"814",0,42,1,17,4,4,1,84054.75,66,180,1
"815",0,59,4,15,4,4,1,28560.38671875,67,124,1
"816",0,46,1,12,1,3,1,84054.75,69,165,1
"817",0,52,1,12,3,1,1,49430.109375,61,115,1
"818",0,36,1,12,1,1,1,84054.75,65,165,1
"819",0,37,4,17,1,4,1,84054.75,62,140,1
"820",0,43,4,14,2,4,2,49430.109375,63,501,1
"821",0,49,4,16,3,2,1,38925.3359375,68,140,1
"822",0,34,1,16,2,3,2,44152.16015625,67,178,1
"823",0,51,4,18,4,4,2,84054.75,65,128,1
"824",0,39,4,16,1,1,1,44152.16015625,62,100,1
"825",0,30,5,12,1,2,1,9857.505859375,62,193,1
"826",0,34,2,14,2,1,1,28560.38671875,62,112,1
"827",0,30,1,16,1,2,1,38925.3359375,70,155,1
"828",0,61,3,13,3,2,1,38925.3359375,66,140,1
"829",0,48,4,14,1,3,1,23362.873046875,66,130,1
"830",0,41,1,16,4,3,2,84054.75,66,135,1
"831",0,39,4,18,1,1,1,84054.75,66,134,1
"832",0,39,1,14,1,3,1,44152.16015625,66,200,1
"833",0,46,1,16,1,4,1,84054.75,70,130,1
"834",0,28,4,16,1,3,1,44152.16015625,66,110,1
"835",0,48,1,12,4,1,1,44152.16015625,60,180,1
"836",0,58,1,13,1,4,1,84054.75,64,140,1
"837",0,29,1,12,6,2,1,23362.873046875,68,120,1
"838",0,34,6,16,3,2,2,23362.873046875,69,140,1
"839",0,39,1,16,1,4,1,84054.75,65,175,1
"840",0,26,1,14,1,2,1,84054.75,61,130,1
"841",0,57,1,12,1,1,1,28560.38671875,61,141,1
"842",0,29,1,16,1,2,1,84054.75,66,128,1
"843",0,59,1,12,6,1,1,33712.96875,63,104,1
"844",0,33,1,16,6,2,1,20305.509765625,66,121,1
"845",0,39,1,15,3,4,1,84054.75,64,165,1
"846",0,48,4,17,3,1,1,84054.75,66,170,1
"847",0,55,1,12,3,2,1,49430.109375,65,140,1
"848",0,35,2,12,3,3,1,84054.75,65,175,1
"849",0,41,1,16,1,2,1,84054.75,71,200,1
"850",0,37,1,18,3,2,1,84054.75,63,110,1
"851",0,46,1,16,1,3,1,84054.75,60,132,1
"852",0,38,1,18,3,3,1,84054.75,64,135,1
"853",0,53,4,17,1,3,1,33712.96875,68,150,1
"854",0,45,1,12,1,2,1,84054.75,65,140,1
"855",0,43,6,15,6,4,1,84054.75,65,160,1
"856",0,53,6,12,1,3,1,49430.109375,67,150,1
"857",0,54,3,15,1,3,1,44152.16015625,67,119,1
"858",0,35,4,12,1,4,1,49430.109375,65,125,1
"859",0,32,6,18,1,4,1,49430.109375,64,145,1
"860",0,27,6,16,1,1,1,33712.96875,64,130,1
"861",0,28,1,12,5,3,3,84054.75,63,185,1
"862",0,36,1,16,1,1,1,84054.75,64,150,1
"863",0,48,3,16,1,2,1,49430.109375,67,130,1
"864",0,47,4,18,1,3,1,49430.109375,64,120,1
"865",0,32,1,16,1,4,1,38925.3359375,66,175,1
"866",0,41,1,12,1,2,1,84054.75,65,150,1
"867",0,38,1,16,1,4,4,84054.75,64,118,1
"868",0,50,4,18,2,3,1,84054.75,67,190,1
"869",0,47,1,12,3,2,1,84054.75,64,150,1
"870",0,46,1,12,4,4,4,84054.75,62,167,1
"871",0,33,1,16,1,3,3,84054.75,62,150,1
"872",0,47,4,16,1,2,1,38925.3359375,63,175,1
"873",0,38,4,15,3,1,1,44152.16015625,62,137,1
"874",0,44,1,18,4,3,1,84054.75,60,195,1
"875",0,25,6,16,1,4,1,33712.96875,66,130,1
"876",0,49,1,12,1,4,1,84054.75,69,126,1
"877",0,39,6,16,1,2,1,84054.75,63,200,1
"878",0,41,1,16,1,3,1,84054.75,68,135,1
"879",0,41,1,18,1,2,1,84054.75,63,135,1
"880",0,41,1,16,4,3,1,84054.75,64,157,1
"881",0,29,1,13,2,3,1,84054.75,67,128,1
"882",0,34,1,13,1,4,1,84054.75,66,130,1
"883",0,42,1,18,4,3,1,84054.75,63,125,1
"884",0,45,1,12,1,4,1,84054.75,67,155,1
"885",0,43,1,16,5,3,1,84054.75,62,140,1
"886",0,38,1,12,1,4,1,84054.75,69,145,1
"887",0,51,4,14,1,4,1,84054.75,68,140,1
"888",0,36,1,12,1,2,1,44152.16015625,67,200,1
"889",0,63,6,18,4,3,1,84054.75,67,236,1
"890",0,50,1,9,6,3,1,44152.16015625,66,170,1
"891",0,33,1,16,1,1,1,84054.75,66,120,1
"892",0,33,1,12,1,1,1,49430.109375,66,134,1
"893",0,45,4,13,2,3,1,84054.75,65,200,1
"894",0,33,1,14,4,2,1,38925.3359375,64,170,1
"895",0,30,6,12,2,3,2,38925.3359375,64,130,1
"896",0,47,1,14,3,4,1,84054.75,60,136,1
"897",0,36,1,16,1,2,1,84054.75,66,145,1
"898",0,44,4,12,1,3,3,28560.38671875,62,118,1
"899",0,35,1,12,1,2,4,33712.96875,63,185,1
"900",0,46,1,14,1,2,2,49430.109375,60,135,1
"901",0,44,1,12,6,3,1,84054.75,64,150,1
"902",0,33,1,15,1,1,2,44152.16015625,67,209,1
"903",0,28,6,17,3,1,1,38925.3359375,63,145,1
"904",0,39,6,17,3,1,1,44152.16015625,67,170,1
"905",0,31,1,12,1,3,1,44152.16015625,67,130,1
"906",0,45,1,12,4,2,1,28560.38671875,65,185,1
"907",0,26,1,15,3,2,1,84054.75,67,143,1
"908",0,27,1,12,1,3,2,49430.109375,62,145,1
"909",0,33,1,14,1,4,1,84054.75,66,138,1
"910",0,34,6,14,3,2,1,23362.873046875,62,145,1
"911",0,44,1,16,6,2,1,84054.75,65,120,1
"912",0,50,1,12,1,3,1,49430.109375,64,130,1
"913",0,40,1,17,1,1,1,84054.75,64,135,1
"914",0,26,1,11,1,4,1,20305.509765625,64,120,1
"915",0,50,6,14,2,3,2,33712.96875,63,160,1
"916",0,28,1,12,1,4,3,84054.75,66,180,1
"917",0,36,4,14,2,3,2,84054.75,62,145,1
"918",0,35,6,14,1,2,1,19237.1953125,68,132,1
"919",0,32,1,15,1,3,3,84054.75,62,130,1
"920",0,48,1,12,1,3,1,84054.75,66,168,1
"921",0,61,1,18,4,2,1,84054.75,64,130,1
"922",0,28,5,12,1,2,4,23362.873046875,67,180,1
"923",0,34,1,12,1,3,1,84054.75,68,170,1
"924",0,45,4,16,1,1,1,84054.75,66,145,1
"925",0,44,3,14,1,3,3,33712.96875,72,185,1
"926",0,40,4,13,1,4,1,28560.38671875,66,135,1
"927",0,36,1,16,1,2,2,84054.75,63,150,1
"928",0,33,5,13,1,4,3,18168.841796875,63,136,1
"929",0,27,1,11,3,3,1,20305.509765625,63,140,1
"930",0,33,6,15,1,2,1,28560.38671875,69,224,1
"931",0,38,6,17,1,2,1,84054.75,66,210,1
"932",0,43,1,16,2,2,1,84054.75,66,160,1
"933",0,25,6,16,3,3,2,18168.841796875,64,171,1
"934",0,38,1,17,3,4,1,84054.75,70,140,1
"935",0,26,6,16,1,4,1,12954.765625,67,120,1
"936",0,36,1,18,1,4,1,84054.75,64,130,1
"937",0,46,1,16,1,1,1,84054.75,60,130,1
"938",0,65,3,14,3,3,1,38925.3359375,70,185,1
"939",0,28,5,11,1,3,3,23362.873046875,64,136,1
"940",0,47,1,12,1,3,1,49430.109375,64,180,1
"941",0,39,5,12,1,2,2,23362.873046875,64,228,1
"942",0,29,6,18,1,3,4,33712.96875,67,143,1
"943",0,39,1,16,1,4,1,84054.75,62,105,1
"944",0,35,1,12,1,2,1,84054.75,64,134,1
"945",0,50,1,12,1,1,1,84054.75,64,160,1
"946",0,29,1,18,1,3,1,33712.96875,69,145,1
"947",0,30,1,12,1,3,2,33712.96875,68,190,1
"948",0,40,1,13,5,3,1,84054.75,61,140,1
"949",0,39,6,16,1,2,1,84054.75,66,140,1
"950",0,54,6,17,1,3,1,23362.873046875,66,180,1
"951",0,36,6,17,1,2,1,44152.16015625,68,135,1
"952",0,48,1,13,4,4,1,84054.75,63,150,1
"953",0,46,1,18,1,1,1,84054.75,65,131,1
"954",0,37,1,16,1,4,1,84054.75,69,195,1
"955",0,53,3,16,1,2,1,38925.3359375,62,125,1
"956",0,48,1,15,1,2,1,44152.16015625,67,215,1
"957",0,43,1,12,1,2,1,49430.109375,64,160,1
"958",0,28,1,16,1,4,1,84054.75,66,146,1
"959",0,34,3,16,1,2,1,84054.75,68,140,1
"960",0,38,4,18,1,4,1,38925.3359375,63,190,1
"961",0,31,5,16,1,1,1,84054.75,64,126,1
"962",0,47,4,16,1,2,1,84054.75,62,160,1
"963",0,27,1,10,1,4,1,23362.873046875,67,115,1
